alias,mature,safe,range
vox_plr_3_use_beacon_1,I will choose the robot's target.,I will choose the robot's target.,1600
vox_plr_3_use_beacon_2,"Begin the barrage, robot!","Begin the barrage, robot!",1600
vox_plr_3_use_box_2nd_time_0,"Reveal your mysteries once more, box.","Reveal your mysteries once more, box.",1600
vox_plr_3_use_box_intro_0,This defies logic.,This defies logic.,1600
vox_plr_3_warn_robot_0,The Giant Robot comes this way.,The Giant Robot comes this way.,1600
vox_plr_3_warn_robot_1,It is unwise to stand in the path of the robot!,It is unwise to stand in the path of the robot!,1600
vox_plr_3_warn_robot_foot_0,You will be crushed!,You will be crushed!,1600
vox_plr_3_warn_robot_foot_1,Out of the way!,Out of the way!,1600
vox_plr_3_wpck_crappy_0,This weapon is outmatched by my katana.,This weapon is outmatched by my katana.,1600
vox_plr_3_wpck_crappy_1,Perhaps those who control this box do not wish us to~survive.,Perhaps those who control this box do not wish us to~survive.,1600
vox_plr_3_wpck_crappy_2,"You seem to taunt me, Box. Do you seek only to cause~misery?","You seem to taunt me, Box. Do you seek only to cause~misery?",1600
vox_plr_3_wpck_crappy_3,This is not the weapon of a true warrior.,This is not the weapon of a true warrior.,1600
vox_plr_3_wpck_duel_0,"Two identical weapons? For what purpose, I ask?","Two identical weapons? For what purpose, I ask?",1600
vox_plr_3_wpck_duel_1,Fortune smiles upon me.,Fortune smiles upon me.,1600
vox_plr_3_wpck_duel_2,There is no method in this madness.,There is no method in this madness.,1600
vox_plr_3_wpck_duel_3,I will strike my enemies with twice the firepower.,I will strike my enemies with twice the firepower.,1600
vox_plr_3_wpck_duel_4,What did I do to provoke such generosity?,What did I do to provoke such generosity?,1600
vox_plr_3_wpck_explo_0,Fire consumes all it touches.,Fire consumes all it touches.,1600
vox_plr_3_wpck_explo_1,"One day, fire will cleanse this land of evil.","One day, fire will cleanse this land of evil.",1600
vox_plr_3_wpck_explo_2,"Though crude and clumsy, explosives are effective~nonetheless.","Though crude and clumsy, explosives are effective~nonetheless.",1600
vox_plr_3_wpck_explo_3,Explosives belong in the hands of barbarians.,Explosives belong in the hands of barbarians.,1600
vox_plr_3_wpck_explo_4,An explosion will shatter their very bones.,An explosion will shatter their very bones.,1600
vox_plr_3_wpck_mg_0,These uncivilized weapons belong in the hands of the~Gaijin.,These uncivilized weapons belong in the hands of the~Gaijin.,1600
vox_plr_3_wpck_mg_1,The destruction of many comes easily with such superior~weaponry.,The destruction of many comes easily with such superior~weaponry.,1600
vox_plr_3_wpck_mg_2,I cannot discount this weapon's devastating potential.,I cannot discount this weapon's devastating potential.,1600
vox_plr_3_wpck_mg_3,Who among you chooses to be the first to taste my bullet?,Who among you chooses to be the first to taste my bullet?,1600
vox_plr_3_wpck_mg_4,Even a simple farmer could repel his enemy with such a~weapon.,Even a simple farmer could repel his enemy with such a~weapon.,1600
vox_plr_3_wpck_monkey_0,Such a weapon could only be created by a diseased mind.,Such a weapon could only be created by a diseased mind.,1600
vox_plr_3_wpck_monkey_1,"I will take this monkey. In time, it may prove useful.","I will take this monkey. In time, it may prove useful.",1600
vox_plr_3_wpck_monkey_2,"Like moths to a flame, their simple brains draw them to~the monkey.","Like moths to a flame, their simple brains draw them to~the monkey.",1600
vox_plr_3_wpck_monkey_3,No monkey ever affected the outcome of a war.,No monkey ever affected the outcome of a war.,1600
vox_plr_3_wpck_monkey_4,Who among us can say they truly understand the monkey?,Who among us can say they truly understand the monkey?,1600
vox_plr_3_wpck_pistol_0,I prefer them to taste the steer of my blade.,I prefer them to taste the steer of my blade.,1600
vox_plr_3_wpck_pistol_1,"Hmm, a pistol requires great skill to use effectively.","Hmm, a pistol requires great skill to use effectively.",1600
vox_plr_3_wpck_pistol_2,I will carefully aim each and every bullet.,I will carefully aim each and every bullet.,1600
vox_plr_3_wpck_pistol_3,Death or glory awaits me.,Death or glory awaits me.,1600
vox_plr_3_wpck_pistol_4,"I am not afraid to face my enemy, no matter what weapon I~wield.","I am not afraid to face my enemy, no matter what weapon I~wield.",1600
vox_plr_3_wpck_ray_0,"I can no longer doubt the existence of the Germans,~so-called Wonder Weapons.","I can no longer doubt the existence of the Germans,~so-called Wonder Weapons.",1600
vox_plr_3_wpck_ray_1,This weapon defies explanation.,This weapon defies explanation.,1600
vox_plr_3_wpck_ray_2,I do not understand how such weapons could be hidden from~the world.,I do not understand how such weapons could be hidden from~the world.,1600
vox_plr_3_wpck_ray_3,Such weapons could assure any nation's ultimate victory.,Such weapons could assure any nation's ultimate victory.,1600
vox_plr_3_wpck_ray_4,I have seen many strange things in this press. Few are~stranger than this.,I have seen many strange things in this press. Few are~stranger than this.,1600
vox_plr_3_wpck_raymk2_0,I am blessed with such a mighty force to wield.,I am blessed with such a mighty force to wield.,1600
vox_plr_3_wpck_raymk2_1,"With this, countless beasts will die by my hand.","With this, countless beasts will die by my hand.",1600
vox_plr_3_wpck_raymk2_2,"When this is over, we should destroy these weapons. They~are too dangerous for mortal man.","When this is over, we should destroy these weapons. They~are too dangerous for mortal man.",1600
vox_plr_3_wpck_raymk2_3,Only in battle will I learn the true power of this weapon.,Only in battle will I learn the true power of this weapon.,1600
vox_plr_3_wpck_raymk2_4,Who among them will dare to face me now?,Who among them will dare to face me now?,1600
vox_plr_3_wpck_rifle_0,"An impressive weapon, no doubt. But who created it?","An impressive weapon, no doubt. But who created it?",1600
vox_plr_3_wpck_rifle_1,"With this rifle, I will fight with honor.","With this rifle, I will fight with honor.",1600
vox_plr_3_wpck_rifle_2,"With this, I will kill many of our enemies.","With this, I will kill many of our enemies.",1600
vox_plr_3_wpck_rifle_3,These weapons could change the rules of war forever.,These weapons could change the rules of war forever.,1600
vox_plr_3_wpck_rifle_4,I reluctantly accept this weapon.,I reluctantly accept this weapon.,1600
vox_plr_3_wpck_shotgun_0,Such a crude and destructive weapon surely belongs in the~hands of the Russian.,Such a crude and destructive weapon surely belongs in the~hands of the Russian.,1600
vox_plr_3_wpck_shotgun_1,No creature can stand before such firepower.,No creature can stand before such firepower.,1600
vox_plr_3_wpck_shotgun_2,This will be most effective at cross-range.,This will be most effective at cross-range.,1600
vox_plr_3_wpck_shotgun_3,I will tear each demon in half.,I will tear each demon in half.,1600
vox_plr_3_wpck_shotgun_4,No enemy could withstand such an onslaught.,No enemy could withstand such an onslaught.,1600
vox_plr_3_wpck_smg_0,"Hmm, a weapon capable of great destruction. Better it be~in my hands than those of the German.","Hmm, a weapon capable of great destruction. Better it be~in my hands than those of the German.",1600
vox_plr_3_wpck_smg_1,Such weapons belong in the hands of cowards. A true~warrior would face his enemy.,Such weapons belong in the hands of cowards. A true~warrior would face his enemy.,1600
vox_plr_3_wpck_smg_2,"When this battle is won, I must ensure these weapons make~it to Japan.","When this battle is won, I must ensure these weapons make~it to Japan.",1600
vox_plr_3_wpck_smg_3,This weapon belongs in the hands of barbarians.,This weapon belongs in the hands of barbarians.,1600
vox_plr_3_wpck_smg_4,You bestow upon me a most dangerous weapon.,You bestow upon me a most dangerous weapon.,1600
vox_plr_3_wpck_snipe_0,I prefer to stand face to face with my enemies.,I prefer to stand face to face with my enemies.,1600
vox_plr_3_wpck_snipe_1,Such a rifle forces me to embrace accuracy over fire rate.,Such a rifle forces me to embrace accuracy over fire rate.,1600
vox_plr_3_wpck_snipe_2,I vow that every single bullet will find its mark.,I vow that every single bullet will find its mark.,1600
vox_plr_3_wpck_snipe_3,They will not see the face of the man who sends them to~their death.,They will not see the face of the man who sends them to~their death.,1600
vox_plr_3_wpck_snipe_4,Only from a distance will this prove effective.,Only from a distance will this prove effective.,1600
vox_plr_3_zm_box_complete_0,What is its purpose?,What is its purpose?,1600
vox_plr_3_zm_box_continue_0,Why does it consume the spirits?,Why does it consume the spirits?,1600
vox_plr_3_zm_box_encourage_0,The energy flows like a river!,The energy flows like a river!,1600
vox_plr_3_zm_box_encourage_1,Every demon that falls supplies more energy.,Every demon that falls supplies more energy.,1600
vox_plr_3_zm_box_final_complete_0,"I feel the spirits toy with us, as though it were a game.","I feel the spirits toy with us, as though it were a game.",1600
vox_plr_3_zm_box_start_0,It is as though the spirits are being pulled within.,It is as though the spirits are being pulled within.,1600
vox_plr_3_zones_held_0,The generators are functional. What may the operation~yield?,The generators are functional. What may the operation~yield?,1600
vox_maxi_audio_log_1_1_0,"Researching element 115 continues to yield unforeseen~results. The conversion process creates localized energy|fields, which appear to function as portals, bringing~forth objects of indeterminate origin.","Researching element 115 continues to yield unforeseen~results. The conversion process creates localized energy|fields, which appear to function as portals, bringing~forth objects of indeterminate origin.",1250
vox_maxi_audio_log_1_2_0,"It is my hypothesis, however outlandish, that this~transfer of matter may actually be occurring through space|and time.","It is my hypothesis, however outlandish, that this~transfer of matter may actually be occurring through space|and time.",1250
vox_maxi_audio_log_1_3_0,I believe the answer may lay with the broken rune stones~located at the mound. Perhaps channeling sufficient energy|from the conversion generators to their location may prove~fruitful.,I believe the answer may lay with the broken rune stones~located at the mound. Perhaps channeling sufficient energy|from the conversion generators to their location may prove~fruitful.,1250
vox_maxi_audio_log_2_1_0,"The ancient texts describe an artifact known to them as~the amplification rod. It is my firm belief this item is|instrumental to harnessing the energy of the elemental~stones. Unfortunately, neither the rod nor the stones have|been recovered from any of our dig sites.","The ancient texts describe an artifact known to them as~the amplification rod. It is my firm belief this item is|instrumental to harnessing the energy of the elemental~stones. Unfortunately, neither the rod nor the stones have|been recovered from any of our dig sites.",1250
vox_maxi_audio_log_2_2_0,"I fear we must push forward regardless. As such, I have~drawn up plans to create replica rods based on the|descriptions from the main chamber. I will instruct~Richtofen to begin fabrication immediately.","I fear we must push forward regardless. As such, I have~drawn up plans to create replica rods based on the|descriptions from the main chamber. I will instruct~Richtofen to begin fabrication immediately.",1250
vox_maxi_audio_log_3_1_0,It is by chance of fate alone that we unlock the seal to~the main chamber. Repeated efforts to use brute force|proved ineffective and left the men exhausted and~frustrated.,It is by chance of fate alone that we unlock the seal to~the main chamber. Repeated efforts to use brute force|proved ineffective and left the men exhausted and~frustrated.,1250
vox_maxi_audio_log_3_2_0,"In an effort to alleviate this attention, one of the~soldiers brought a gramophone to the chamber, along with a|recording by a group of performers known as La Source~Noire. To our astonishment, as we listened to the first|few bars of music, the seal itself began to open.","In an effort to alleviate this attention, one of the~soldiers brought a gramophone to the chamber, along with a|recording by a group of performers known as La Source~Noire. To our astonishment, as we listened to the first|few bars of music, the seal itself began to open.",1250
vox_maxi_audio_log_3_3_0,I cannot help but wonder if other such recordings may~similarly reveal other areas of the catacombs.,I cannot help but wonder if other such recordings may~similarly reveal other areas of the catacombs.,1250
vox_maxi_audio_log_4_1_0,"When I awoke this morning, I learned of mysterious events~that took place during the night.","When I awoke this morning, I learned of mysterious events~that took place during the night.",1250
vox_maxi_audio_log_4_2_0,Men working on the installation of the generators reported~seeing ancient figures emerging from the mound.,Men working on the installation of the generators reported~seeing ancient figures emerging from the mound.,1250
vox_maxi_audio_log_4_3_0,"I would doubt their story, but for the fact that by~morning, many of the men were either dead or missing.","I would doubt their story, but for the fact that by~morning, many of the men were either dead or missing.",1250
vox_maxi_audio_log_5_1_0,"When 115 is channeled towards the ancient stones, an~energy field appears to drag unknown objects into our|reality.","When 115 is channeled towards the ancient stones, an~energy field appears to drag unknown objects into our|reality.",1250
